,Country,Flag,Path,Folder,WebPath
1231,Denmark,Denmark.png,assets/flags_new/png-256/Denmark.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Denmark.png
1232,Nigeria,Nigeria.png,assets/flags_new/png-256/Nigeria.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Nigeria.png
1233,Wallis,Wallis.png,assets/flags_new/png-256/Wallis.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Wallis.png
1234,French-88676,French-88676.png,assets/flags_new/png-256/French-88676.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/French-88676.png
1235,Pakistan,Pakistan.png,assets/flags_new/png-256/Pakistan.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Pakistan.png
1236,Anguilla,Anguilla.png,assets/flags_new/png-256/Anguilla.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Anguilla.png
1237,Argentina,Argentina.png,assets/flags_new/png-256/Argentina.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Argentina.png
1238,Itcairn,Itcairn.png,assets/flags_new/png-256/Itcairn.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Itcairn.png
1239,Federated,Federated.png,assets/flags_new/png-256/Federated.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Federated.png
1240,Angola,Angola.png,assets/flags_new/png-256/Angola.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Angola.png
1241,Lesotho,Lesotho.png,assets/flags_new/png-256/Lesotho.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Lesotho.png
1242,Holy,Holy.png,assets/flags_new/png-256/Holy.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Holy.png
1243,Eritrea,Eritrea.png,assets/flags_new/png-256/Eritrea.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Eritrea.png
1244,Slovenia,Slovenia.png,assets/flags_new/png-256/Slovenia.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Slovenia.png
1245,Palau,Palau.png,assets/flags_new/png-256/Palau.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Palau.png
1246,Martinique,Martinique.png,assets/flags_new/png-256/Martinique.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Martinique.png
1247,Cote,Cote.png,assets/flags_new/png-256/Cote.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Cote.png
1248,Ecuador,Ecuador.png,assets/flags_new/png-256/Ecuador.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Ecuador.png
1249,Suriname,Suriname.png,assets/flags_new/png-256/Suriname.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Suriname.png
1250,Jersey,Jersey.png,assets/flags_new/png-256/Jersey.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Jersey.png
1251,Aland,Aland.png,assets/flags_new/png-256/Aland.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Aland.png
1252,Falkland,Falkland.png,assets/flags_new/png-256/Falkland.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Falkland.png
1253,South-26858,South-26858.png,assets/flags_new/png-256/South-26858.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/South-26858.png
1254,Philippines,Philippines.png,assets/flags_new/png-256/Philippines.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Philippines.png
1255,Panama,Panama.png,assets/flags_new/png-256/Panama.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Panama.png
1256,Marshall,Marshall.png,assets/flags_new/png-256/Marshall.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Marshall.png
1257,Portugal,Portugal.png,assets/flags_new/png-256/Portugal.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Portugal.png
1258,Turkmenistan,Turkmenistan.png,assets/flags_new/png-256/Turkmenistan.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Turkmenistan.png
1259,Central,Central.png,assets/flags_new/png-256/Central.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Central.png
1260,Bosnia,Bosnia.png,assets/flags_new/png-256/Bosnia.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Bosnia.png
1261,Kyrgyzstan,Kyrgyzstan.png,assets/flags_new/png-256/Kyrgyzstan.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Kyrgyzstan.png
1262,Sint,Sint.png,assets/flags_new/png-256/Sint.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Sint.png
1263,Tajikistan,Tajikistan.png,assets/flags_new/png-256/Tajikistan.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Tajikistan.png
1264,Guinea-21763,Guinea-21763.png,assets/flags_new/png-256/Guinea-21763.png,png-256,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-256/Guinea-21763.png
1265,Iceland,Iceland.png,assets/flags_new/png-64/Iceland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Iceland.png
1266,New,New.png,assets/flags_new/png-64/New.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/New.png
1267,State,State.png,assets/flags_new/png-64/State.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/State.png
1268,Haiti,Haiti.png,assets/flags_new/png-64/Haiti.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Haiti.png
1269,Burundi,Burundi.png,assets/flags_new/png-64/Burundi.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Burundi.png
1270,Virgin,Virgin.png,assets/flags_new/png-64/Virgin.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Virgin.png
1271,Laos,Laos.png,assets/flags_new/png-64/Laos.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Laos.png
1272,Sao,Sao.png,assets/flags_new/png-64/Sao.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Sao.png
1273,Dominica,Dominica.png,assets/flags_new/png-64/Dominica.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Dominica.png
1274,Bangladesh,Bangladesh.png,assets/flags_new/png-64/Bangladesh.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Bangladesh.png
1275,Turkmenistan,Turkmenistan.png,assets/flags_new/png-64/Turkmenistan.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Turkmenistan.png
1276,Argentina,Argentina.png,assets/flags_new/png-64/Argentina.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Argentina.png
1277,Belgium,Belgium.png,assets/flags_new/png-64/Belgium.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Belgium.png
1278,Saint,Saint.png,assets/flags_new/png-64/Saint.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Saint.png
1279,Ecuador,Ecuador.png,assets/flags_new/png-64/Ecuador.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Ecuador.png
1280,Mexico,Mexico.png,assets/flags_new/png-64/Mexico.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Mexico.png
1281,Mo,Mo.png,assets/flags_new/png-64/Mo.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Mo.png
1282,Netherlands,Netherlands.png,assets/flags_new/png-64/Netherlands.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Netherlands.png
1283,Solomon,Solomon.png,assets/flags_new/png-64/Solomon.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Solomon.png
1284,Republic,Republic.png,assets/flags_new/png-64/Republic.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Republic.png
1285,Svalbard,Svalbard.png,assets/flags_new/png-64/Svalbard.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Svalbard.png
1286,Israel,Israel.png,assets/flags_new/png-64/Israel.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Israel.png
1287,Bosnia,Bosnia.png,assets/flags_new/png-64/Bosnia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Bosnia.png
1288,British,British.png,assets/flags_new/png-64/British.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/British.png
1289,Tonga,Tonga.png,assets/flags_new/png-64/Tonga.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Tonga.png
1290,Libya,Libya.png,assets/flags_new/png-64/Libya.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Libya.png
1291,Uzbekistan,Uzbekistan.png,assets/flags_new/png-64/Uzbekistan.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Uzbekistan.png
1292,Syrian,Syrian.png,assets/flags_new/png-64/Syrian.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Syrian.png
1293,Estonia,Estonia.png,assets/flags_new/png-64/Estonia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Estonia.png
1294,Switzerland,Switzerland.png,assets/flags_new/png-64/Switzerland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Switzerland.png
1295,Saint-40577,Saint-40577.png,assets/flags_new/png-64/Saint-40577.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Saint-40577.png
1296,Denmark,Denmark.png,assets/flags_new/png-64/Denmark.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Denmark.png
1297,Chile,Chile.png,assets/flags_new/png-64/Chile.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Chile.png
1298,Wallis,Wallis.png,assets/flags_new/png-64/Wallis.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Wallis.png
1299,Honduras,Honduras.png,assets/flags_new/png-64/Honduras.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Honduras.png
1300,Mali,Mali.png,assets/flags_new/png-64/Mali.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Mali.png
1301,Curacao,Curacao.png,assets/flags_new/png-64/Curacao.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Curacao.png
1302,France,France.png,assets/flags_new/png-64/France.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/France.png
1303,Saint-18206,Saint-18206.png,assets/flags_new/png-64/Saint-18206.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Saint-18206.png
1304,Singapore,Singapore.png,assets/flags_new/png-64/Singapore.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Singapore.png
1305,Uruguay,Uruguay.png,assets/flags_new/png-64/Uruguay.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Uruguay.png
1306,Itcairn,Itcairn.png,assets/flags_new/png-64/Itcairn.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Itcairn.png
1307,Jamaica,Jamaica.png,assets/flags_new/png-64/Jamaica.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Jamaica.png
1308,Malta,Malta.png,assets/flags_new/png-64/Malta.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Malta.png
1309,Faroe,Faroe.png,assets/flags_new/png-64/Faroe.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Faroe.png
1310,Panama,Panama.png,assets/flags_new/png-64/Panama.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Panama.png
1311,Falkland,Falkland.png,assets/flags_new/png-64/Falkland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Falkland.png
1312,Belarus,Belarus.png,assets/flags_new/png-64/Belarus.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Belarus.png
1313,Seychelles,Seychelles.png,assets/flags_new/png-64/Seychelles.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Seychelles.png
1314,Montserrat,Montserrat.png,assets/flags_new/png-64/Montserrat.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Montserrat.png
1315,Kyrgyzstan,Kyrgyzstan.png,assets/flags_new/png-64/Kyrgyzstan.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Kyrgyzstan.png
1316,Finland,Finland.png,assets/flags_new/png-64/Finland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Finland.png
1317,Federated,Federated.png,assets/flags_new/png-64/Federated.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Federated.png
1318,Belize,Belize.png,assets/flags_new/png-64/Belize.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Belize.png
1319,South,South.png,assets/flags_new/png-64/South.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/South.png
1320,Democratic,Democratic.png,assets/flags_new/png-64/Democratic.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Democratic.png
1321,Afghanistan,Afghanistan.png,assets/flags_new/png-64/Afghanistan.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Afghanistan.png
1322,Nigeria,Nigeria.png,assets/flags_new/png-64/Nigeria.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Nigeria.png
1323,Holy,Holy.png,assets/flags_new/png-64/Holy.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Holy.png
1324,Trinidad,Trinidad.png,assets/flags_new/png-64/Trinidad.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Trinidad.png
1325,Aland,Aland.png,assets/flags_new/png-64/Aland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Aland.png
1326,United,United.png,assets/flags_new/png-64/United.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/United.png
1327,Lesotho,Lesotho.png,assets/flags_new/png-64/Lesotho.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Lesotho.png
1328,South-21766,South-21766.png,assets/flags_new/png-64/South-21766.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/South-21766.png
1329,Colombia,Colombia.png,assets/flags_new/png-64/Colombia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Colombia.png
1330,United-21841,United-21841.png,assets/flags_new/png-64/United-21841.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/United-21841.png
1331,Mauritania,Mauritania.png,assets/flags_new/png-64/Mauritania.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Mauritania.png
1332,American,American.png,assets/flags_new/png-64/American.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/American.png
1333,Andorra,Andorra.png,assets/flags_new/png-64/Andorra.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Andorra.png
1334,Cabo,Cabo.png,assets/flags_new/png-64/Cabo.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Cabo.png
1335,Armenia,Armenia.png,assets/flags_new/png-64/Armenia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Armenia.png
1336,Cayman,Cayman.png,assets/flags_new/png-64/Cayman.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Cayman.png
1337,South-21773,South-21773.png,assets/flags_new/png-64/South-21773.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/South-21773.png
1338,Bulgaria,Bulgaria.png,assets/flags_new/png-64/Bulgaria.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Bulgaria.png
1339,India,India.png,assets/flags_new/png-64/India.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/India.png
1340,Heard,Heard.png,assets/flags_new/png-64/Heard.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Heard.png
1341,Cote,Cote.png,assets/flags_new/png-64/Cote.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Cote.png
1342,Ghana,Ghana.png,assets/flags_new/png-64/Ghana.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Ghana.png
1343,Canada,Canada.png,assets/flags_new/png-64/Canada.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Canada.png
1344,Brazil,Brazil.png,assets/flags_new/png-64/Brazil.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Brazil.png
1345,Ireland,Ireland.png,assets/flags_new/png-64/Ireland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Ireland.png
1346,Rwanda,Rwanda.png,assets/flags_new/png-64/Rwanda.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Rwanda.png
1347,Georgia,Georgia.png,assets/flags_new/png-64/Georgia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Georgia.png
1348,Egypt,Egypt.png,assets/flags_new/png-64/Egypt.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Egypt.png
1349,Puerto,Puerto.png,assets/flags_new/png-64/Puerto.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Puerto.png
1350,Martinique,Martinique.png,assets/flags_new/png-64/Martinique.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Martinique.png
1351,Bermuda,Bermuda.png,assets/flags_new/png-64/Bermuda.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Bermuda.png
1352,Djibouti,Djibouti.png,assets/flags_new/png-64/Djibouti.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Djibouti.png
1353,Isle,Isle.png,assets/flags_new/png-64/Isle.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Isle.png
1354,Kuwait,Kuwait.png,assets/flags_new/png-64/Kuwait.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Kuwait.png
1355,Sri,Sri.png,assets/flags_new/png-64/Sri.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Sri.png
1356,Former,Former.png,assets/flags_new/png-64/Former.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Former.png
1357,Niger,Niger.png,assets/flags_new/png-64/Niger.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Niger.png
1358,Cameroon,Cameroon.png,assets/flags_new/png-64/Cameroon.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Cameroon.png
1359,Benin,Benin.png,assets/flags_new/png-64/Benin.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Benin.png
1360,Guyana,Guyana.png,assets/flags_new/png-64/Guyana.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Guyana.png
1361,Eritrea,Eritrea.png,assets/flags_new/png-64/Eritrea.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Eritrea.png
1362,Tajikistan,Tajikistan.png,assets/flags_new/png-64/Tajikistan.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Tajikistan.png
1363,Aruba,Aruba.png,assets/flags_new/png-64/Aruba.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Aruba.png
1364,Senegal,Senegal.png,assets/flags_new/png-64/Senegal.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Senegal.png
1365,North,North.png,assets/flags_new/png-64/North.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/North.png
1366,French,French.png,assets/flags_new/png-64/French.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/French.png
1367,San,San.png,assets/flags_new/png-64/San.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/San.png
1368,Monaco,Monaco.png,assets/flags_new/png-64/Monaco.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Monaco.png
1369,Paraguay,Paraguay.png,assets/flags_new/png-64/Paraguay.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Paraguay.png
1370,Bahrain,Bahrain.png,assets/flags_new/png-64/Bahrain.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Bahrain.png
1371,Samoa,Samoa.png,assets/flags_new/png-64/Samoa.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Samoa.png
1372,Mayotte,Mayotte.png,assets/flags_new/png-64/Mayotte.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Mayotte.png
1373,Angola,Angola.png,assets/flags_new/png-64/Angola.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Angola.png
1374,Bonaire,Bonaire.png,assets/flags_new/png-64/Bonaire.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Bonaire.png
1375,Slovenia,Slovenia.png,assets/flags_new/png-64/Slovenia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Slovenia.png
1376,Equatorial,Equatorial.png,assets/flags_new/png-64/Equatorial.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Equatorial.png
1377,Norway,Norway.png,assets/flags_new/png-64/Norway.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Norway.png
1378,Vanuatu,Vanuatu.png,assets/flags_new/png-64/Vanuatu.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Vanuatu.png
1379,Hong,Hong.png,assets/flags_new/png-64/Hong.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Hong.png
1380,Australia,Australia.png,assets/flags_new/png-64/Australia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Australia.png
1381,Togo,Togo.png,assets/flags_new/png-64/Togo.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Togo.png
1382,Turkey,Turkey.png,assets/flags_new/png-64/Turkey.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Turkey.png
1383,Papua,Papua.png,assets/flags_new/png-64/Papua.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Papua.png
1384,French-85008,French-85008.png,assets/flags_new/png-64/French-85008.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/French-85008.png
1385,Malawi,Malawi.png,assets/flags_new/png-64/Malawi.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Malawi.png
1386,Western,Western.png,assets/flags_new/png-64/Western.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Western.png
1387,Namibia,Namibia.png,assets/flags_new/png-64/Namibia.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Namibia.png
1388,Poland,Poland.png,assets/flags_new/png-64/Poland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Poland.png
1389,Moldova,Moldova.png,assets/flags_new/png-64/Moldova.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Moldova.png
1390,Austria,Austria.png,assets/flags_new/png-64/Austria.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Austria.png
1391,Spain,Spain.png,assets/flags_new/png-64/Spain.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Spain.png
1392,Maldives,Maldives.png,assets/flags_new/png-64/Maldives.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Maldives.png
1393,Japan,Japan.png,assets/flags_new/png-64/Japan.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Japan.png
1394,Barbados,Barbados.png,assets/flags_new/png-64/Barbados.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Barbados.png
1395,Brunei,Brunei.png,assets/flags_new/png-64/Brunei.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Brunei.png
1396,United-18107,United-18107.png,assets/flags_new/png-64/United-18107.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/United-18107.png
1397,Swaziland,Swaziland.png,assets/flags_new/png-64/Swaziland.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Swaziland.png
1398,Albania,Albania.png,assets/flags_new/png-64/Albania.png,png-64,https://raw.githubusercontent.com/joaonart/country_flags/master/assets/flags_new/png-64/Albania.png
